example ID,text,respondent,sex,year of birth,language,language group,education,comments,non-standard government,selecting predicate,type of speaker,context type,toponym/year,initial phoneme,omitted,preposition,preposition_eng,PP
1222,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,из-за перечисления?,,,,spatial,toponym,consonant,да,в,v 'in(to)',Тибилиси
1223,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,из-за перечисления?,,,,spatial,toponym,consonant,да,в,v 'in(to)',Грузия
1320,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,other,,consonant,да,с,s ‘with/from/off’,(Сто) чем-то лет
1129,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,temporal,temp_point,consonant,,в,v 'in(to)',В сорок седьмом году
1231,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,переходили,,spatial,,vowel,,в,v 'in(to)',в этот дом
1131,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,да,,,temporal,,consonant,,после,posle 'after',после… победа
1132,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,spatial,,consonant,,из,"iz 'from, of'",из другого селения
1133,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,other,,consonant,,у,u 'at',У мамина мами
1134,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,other,,consonant,,у,u 'at',у них
1233,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,учился,,spatial,toponym,consonant,да,в,v 'in(to)',в Кумухе
1236,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,работал,,spatial,institution,consonant,,в,v 'in(to)',"в Кумухской, это большой мечети"
1137,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,да,,,temporal,,consonant,,после,posle 'after',После его служба
503,2012-Mallakent-1,yangikent.маллакент.40.,m,1950,Muira Dargwa,Dargwa,higher education,,,,all prepositions,other,,consonant,да,на,na 'on(to)',на латинском языке
1139,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,temporal,temp_point,consonant,,в,v 'in(to)',в двухсот втором году
1140,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,да,,,spatial,institution,consonant,,около,okolo 'near',около школа
1684,2012-Jangikent-2,yangikent.янгикент.50.,m,1961,Kumyk,Turkic,secondary specialized education,,,,,temporal,,consonant,да,в,v 'in(to)',в те времена
1237,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',в Кумухе
1143,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,other,,consonant,,у,u 'at',у неё
1144,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,spatial,toponym,consonant,,из,"iz 'from, of'",Из Хивского района
203,2018-Tlibisho-1,karata.тлибишо.нд22,f,1937,Bagvalal,Avar-Andi,secondary specialized education,в расшифровке предлог есть,,,,temporal,temp_point,consonant,да,в,v 'in(to)',В пятьдесят втором
1508,2012-Jangikent-3,yangikent.янгикент.44.,m,1953,Kumyk,Turkic,higher education,на (в?),,,all prepositions,spatial,institution,consonant,да,на,na 'on(to)',на Маслопроме
1147,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,spatial,institution,consonant,,около,okolo 'near',около школы
532,2012-Mallakent-1,yangikent.маллакент.40.,m,1950,Muira Dargwa,Dargwa,higher education,,,,,temporal,,consonant,,в,v 'in(to)',во время учебы
1149,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,,,,spatial,institution,consonant,,около,okolo 'near',около школы
1150,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,21:50,,,,spatial,institution,consonant,,перед,pered 'in front of',Перед школой
562,2013-Megeb-3,shangoda.мегеб.syn-153,f,1953,Mehweb Dargwa,Dargwa,higher education,,,,,other,,consonant,,в,v 'in(to)',в моду
1240,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Кумухе
207,2018-Tlibisho-1,karata.тлибишо.нд22,f,1937,Bagvalal,Avar-Andi,secondary specialized education,в расшифровке предлог есть,,,,temporal,temp_point,consonant,да,в,v 'in(to)',в каком году
1700,2012-Jangikent-2,yangikent.янгикент.50.,m,1961,Kumyk,Turkic,secondary specialized education,,,,,temporal,,consonant,да,в,v 'in(to)',в те времена
1226,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,называла,говорила,,other,,consonant,,на,na 'on(to)',на клей
1228,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,называла,говорила,,other,,vowel,,на,na 'on(to)',на обойный клей
891,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,temporal,temp_point,consonant,,до,"do 'up to, until'",до тридцатых годов
1158,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1159,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,temporal,,vowel,,до,"do 'up to, until'",до этого
1160,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1243,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Кумухе
1162,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1163,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,spatial,toponym,consonant,,из,"iz 'from, of'",Из Цуриба
1246,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,ходила,,spatial,institution,consonant,,в,v 'in(to)',в школу
1165,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1166,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1248,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,ходила,,spatial,institution,consonant,,в,v 'in(to)',в школу
1563,2012-Jangikent-3,yangikent.янгикент.45.,f,1953,Kumyk,Turkic,higher education,на (в?),,,all prepositions,spatial,institution,consonant,да,на,na 'on(to)',на Маслопроме
892,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,гоняли,,spatial,,consonant,,на,na 'on(to)',на равнину
1170,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,temporal,,consonant,,до,"do 'up to, until'",до войны
893,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,разговаривать,,other,,consonant,,с,s ‘with/from/off’,с кумыками
1172,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,за,za 'behind; for',за работой
1173,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у них
1174,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,vowel,,у,u 'at',у одного старого человека
894,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,"возможно из-за того, что фрагмент",,,,spatial,toponym,consonant,да,в,v 'in(to)',в Карабудахкентский район
1176,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у него
895,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,или просто цитация,,,,spatial,toponym,vowel,да,в,v 'in(to)',в Избербаш
1104,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,да,,,spatial,,consonant,,на,na 'on(to)',на книгах
1179,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,temporal,,consonant,,после,posle 'after',после пьянки
1180,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у него
896,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,spatial,toponym,consonant,,около,okolo 'near',около Махачкалы
1146,2010-Khiv-1,arhit.хив.42,f,1933,Tabasaran,Lezgic,secondary specialized education,,да,идет,,spatial/temporal,,consonant,,на,na 'on(to)',на работа
1183,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,vowel,,по,po 'along/about/up to',по... истории
1184,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,spatial,toponym,consonant,,с,s ‘with/from/off’,с Шалиба
1185,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,из-за,iz-za 'due to',из-за него
1186,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,из-за,iz-za 'due to',из-за него
897,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,spatial,toponym,consonant,,около,okolo 'near',около Ленинкента
1188,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у них
898,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,разговаривали,,other,,consonant,,между,meždu 'between/among',между собой
899,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,spatial/temporal,,consonant,,на,na 'on(to)',на выездах
1191,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1192,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1193,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у нас
1610,2012-Jangikent-2,yangikent.янгикент.55.,f,1966,Kumyk,Turkic,secondary specialized education,,,,,temporal,,consonant,да,в,v 'in(to)',в то время
1613,2012-Jangikent-2,yangikent.янгикент.55.,f,1966,Kumyk,Turkic,secondary specialized education,,,,,temporal,,consonant,да,в,v 'in(to)',в то время
900,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,работали,,spatial,toponym,consonant,,в,v 'in(to)',В Баку
1251,2010-Archib-4,archib.арчиб.add.syn-2,f,1970,Archi,Lezgic,secondary education,,,,,temporal,temp_point,consonant,да,в,v 'in(to)',военные годы
1198,2010-Archib-3,archib.арчиб.syn-114,f,1946,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у меня
1304,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,,consonant,да,в,v 'in(to)',других селениях
1312,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Читабе
1201,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,отделялось,,other,,consonant,,от,ot 'from',от других
1202,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у неё
1203,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,other,,consonant,,между,meždu 'between/among',между собой
1317,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,,consonant,,в,v 'in(to)',в другое селение
1333,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,как переходный глагол?,вышла,,other,,consonant,да,за,za 'behind; for',Хаджи Мурадата отца
1318,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,,consonant,да,в,v 'in(to)',Другое селение
117,2009-Itsari-2,itsari.add.syn-2,m,1958,Itsari Dargwa,Dargwa,secondary education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Кизляр
1322,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,служил,,spatial/temporal,institution,vowel,да,в,v 'in(to)',в армии
2394,2015-Rikvani-1,rikvani.риквани.ск23,m,1946,Andi,Avar-Andi,higher education,в расшифровке предлог есть,,,,other,,consonant,да,в,v 'in(to)',в честь этого
1208,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у неё
918,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,из?,,,all prepositions,spatial,toponym,consonant,да,из,"iz 'from, of'",Махачкалы
1210,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,temporal,temp_point,consonant,,в,v 'in(to)',в девяносто пят
1211,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,temporal,temp_point,consonant,,в,v 'in(to)',В двухтысячи третьем году
1212,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,temporal,temp_point,consonant,,в,v 'in(to)',В двухтысячи
1213,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,other,,consonant,,у,u 'at',у папы
1324,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,в расшифровке предлог опущен,,,,spatial,toponym,consonant,,в,v 'in(to)',Ленинграде
1325,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Ленинграде
1216,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,other,,vowel,,с,s ‘with/from/off’,С этой бабушкой
1330,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Махачкале
1218,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,передачи,,other,,consonant,,по,po 'along/about/up to',по радио
1219,2010-Archib-1,archib.арчиб.add.syn-1,f,1965,Archi,Lezgic,higher education,,,,,other,,consonant,,по,po 'along/about/up to',по телевизору
1336,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Махачкале
1347,2010-Archib-4,archib.арчиб.syn-138,f,1963,Archi,Lezgic,secondary specialized education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Махачкале
